Timestamp,Latitude,Longitude,RedPixels,OrangePixels,GreenPixels
2025-06-16 12-49-21,12.75,80.29,299,703,615
2025-06-16 12-49-21,12.75,80.3,299,703,211
2025-06-16 12-49-21,12.75,80.31,299,703,211
2025-06-16 12-49-21,12.75,80.32,299,703,211
2025-06-16 12-49-21,12.75,80.33,299,703,211
2025-06-16 12-49-21,12.75,80.34,299,703,211
2025-06-16 12-49-21,12.75,80.35,299,703,211
2025-06-16 12-49-21,12.75,80.36,299,703,211
2025-06-16 12-49-21,12.75,80.37,299,703,211
2025-06-16 12-49-21,12.75,80.38,299,703,211
2025-06-16 12-49-21,12.75,80.39,299,703,211
2025-06-16 12-49-21,12.76,79.95,299,1226,7193
2025-06-16 12-49-21,12.76,79.96,343,1342,8745
2025-06-16 12-49-21,12.76,79.97,349,1914,9503
2025-06-16 12-49-21,12.76,79.98,623,1881,11570
2025-06-16 12-49-21,12.76,79.99,627,1890,10460
2025-06-16 12-49-21,12.76,80.0,484,1902,9165
2025-06-16 12-49-21,12.76,80.01,371,1772,7218
2025-06-16 12-49-21,12.76,80.02,345,1704,6313
2025-06-16 12-49-21,12.76,80.03,324,1189,4798
2025-06-16 12-49-21,12.76,80.04,299,788,4353
2025-06-16 12-49-21,12.76,80.05,299,722,2825
2025-06-16 12-49-21,12.76,80.06,299,705,2534
2025-06-16 12-49-21,12.76,80.07,299,703,2520
2025-06-16 12-49-21,12.76,80.08,299,703,5364
2025-06-16 12-49-21,12.76,80.09,299,703,5575
2025-06-16 12-49-21,12.76,80.1,299,703,5648
2025-06-16 12-49-21,12.76,80.11,299,703,4822
2025-06-16 12-49-21,12.76,80.12,299,705,6690
2025-06-16 12-49-21,12.76,80.13,299,705,7309
2025-06-16 12-49-21,12.76,80.14,299,705,6327
2025-06-16 12-49-21,12.76,80.15,299,706,3809
2025-06-16 12-49-21,12.76,80.16,301,714,3156
2025-06-16 12-49-21,12.76,80.17,299,714,3482
2025-06-16 12-49-21,12.76,80.18,299,711,5996
2025-06-16 12-49-21,12.76,80.19,299,709,6125
2025-06-16 12-49-21,12.76,80.2,299,726,6329
2025-06-16 12-49-21,12.76,80.21,299,726,6213
2025-06-16 12-49-21,12.76,80.22,299,710,8743
2025-06-16 12-49-21,12.76,80.23,299,709,7673
2025-06-16 12-49-21,12.76,80.24,299,703,6415
2025-06-16 12-49-21,12.76,80.25,299,703,3162
2025-06-16 12-49-21,12.76,80.26,299,703,3142
2025-06-16 12-49-21,12.76,80.27,299,703,2820
2025-06-16 12-49-21,12.76,80.28,299,703,1606
2025-06-16 12-49-21,12.76,80.29,299,703,615
2025-06-16 12-49-21,12.76,80.3,299,703,211
2025-06-16 12-49-21,12.76,80.31,299,703,211
2025-06-16 12-49-21,12.76,80.32,299,703,211
2025-06-16 12-49-21,12.76,80.33,299,703,211
2025-06-16 12-49-21,12.76,80.34,299,703,211
2025-06-16 12-49-21,12.76,80.35,299,703,211
2025-06-16 12-49-21,12.76,80.36,299,703,211
2025-06-16 12-49-21,12.76,80.37,299,703,211
2025-06-16 12-49-21,12.76,80.38,299,703,211
2025-06-16 12-49-21,12.76,80.39,299,703,211
2025-06-16 12-49-21,12.77,79.95,299,934,6632
2025-06-16 12-49-21,12.77,79.96,299,804,9340
2025-06-16 12-49-21,12.77,79.97,461,1058,10580
2025-06-16 12-49-21,12.77,79.98,598,1379,13676
2025-06-16 12-49-21,12.77,79.99,600,1236,11571
2025-06-16 12-49-21,12.77,80.0,497,1235,10873
2025-06-16 12-49-21,12.77,80.01,500,1588,8972
2025-06-16 12-49-21,12.77,80.02,458,1596,7086
2025-06-16 12-49-21,12.77,80.03,461,1103,4653
2025-06-16 12-49-21,12.77,80.04,299,752,3102
2025-06-16 12-49-21,12.77,80.05,299,703,2027
2025-06-16 12-49-21,12.77,80.06,299,703,2420
2025-06-16 12-49-21,12.77,80.07,299,703,2692
2025-06-16 12-49-21,12.77,80.08,299,703,5661
2025-06-16 12-49-21,12.77,80.09,299,703,6306
2025-06-16 12-49-21,12.77,80.1,299,703,6010
2025-06-16 12-49-21,12.77,80.11,299,703,5216
2025-06-16 12-49-21,12.77,80.12,299,703,7036
2025-06-16 12-49-21,12.77,80.13,299,703,7671
2025-06-16 12-49-21,12.77,80.14,299,703,5692
2025-06-16 12-49-21,12.77,80.15,299,703,4348
2025-06-17 10-52-34,12.75,79.95,299,1365,6979
2025-06-17 10-52-34,12.75,79.96,299,1489,6969
2025-06-17 10-52-34,12.75,79.97,355,2166,11065
2025-06-17 10-52-34,12.75,79.98,492,1872,10481
2025-06-17 10-52-34,12.75,79.99,494,1676,11275
2025-06-17 10-52-34,12.75,80.0,521,873,10568
2025-06-17 10-52-34,12.75,80.01,471,727,8488
2025-06-17 10-52-34,12.75,80.02,474,730,8322
2025-06-17 10-52-34,12.75,80.03,443,789,6885
2025-06-17 10-52-34,12.75,80.04,299,711,6147
2025-06-17 10-52-34,12.75,80.05,299,703,5778
2025-06-17 10-52-34,12.75,80.06,299,703,4734
2025-06-17 10-52-34,12.75,80.07,299,703,4225
2025-06-17 10-52-34,12.75,80.08,299,703,5676
2025-06-17 10-52-34,12.75,80.09,299,703,6020
2025-06-17 10-52-34,12.75,80.1,299,703,5229
2025-06-17 10-52-34,12.75,80.11,299,703,4813
2025-06-17 10-52-34,12.75,80.12,299,703,6857
2025-06-17 10-52-34,12.75,80.13,299,703,7372
2025-06-17 10-52-34,12.75,80.14,299,1123,6400
2025-06-17 10-52-34,12.75,80.15,299,716,2986
2025-06-17 10-52-34,12.75,80.16,299,725,3474
2025-06-17 10-52-34,12.75,80.17,299,719,5358
2025-06-17 10-52-34,12.75,80.18,299,705,7237
2025-06-17 10-52-34,12.75,80.19,299,703,6897
2025-06-17 10-52-34,12.75,80.2,299,703,6469
2025-06-17 10-52-34,12.75,80.21,299,703,7748
2025-06-17 10-52-34,12.75,80.22,299,703,8287
2025-06-17 10-52-34,12.75,80.23,299,703,7881
2025-06-17 10-52-34,12.75,80.24,299,703,6002
2025-06-17 10-52-34,12.75,80.25,299,703,3213
2025-06-17 10-52-34,12.75,80.26,299,703,2647
2025-06-17 10-52-34,12.75,80.27,299,703,1940
2025-06-17 10-52-34,12.75,80.28,299,703,956
2025-06-17 10-52-34,12.75,80.29,299,703,615
2025-06-17 10-52-34,12.75,80.3,299,703,211
2025-06-17 10-52-34,12.75,80.31,299,703,211
2025-06-17 10-52-34,12.75,80.32,299,703,211
2025-06-17 10-52-34,12.75,80.33,299,703,211
2025-06-17 10-52-34,12.75,80.34,299,703,211
2025-06-17 10-52-34,12.75,80.35,299,703,211
2025-06-17 10-52-34,12.75,80.36,299,703,211
2025-06-17 10-52-34,12.75,80.37,299,703,211
2025-06-17 10-52-34,12.75,80.38,299,703,211
2025-06-17 10-52-34,12.75,80.39,299,703,211
2025-06-17 10-52-34,12.76,79.95,299,1226,8239
2025-06-17 10-52-34,12.76,79.96,343,1342,9028
2025-06-17 10-52-34,12.76,79.97,349,1862,9096
2025-06-17 10-52-34,12.76,79.98,623,1784,11160
2025-06-17 10-52-34,12.76,79.99,627,1788,10916
2025-06-17 10-52-34,12.76,80.0,475,1794,9281
2025-06-17 10-52-34,12.76,80.01,353,1662,7403
2025-06-17 10-52-34,12.76,80.02,314,1679,6517
2025-06-17 10-52-34,12.76,80.03,299,1155,5129
2025-06-17 10-52-34,12.76,80.04,299,788,4906
2025-06-17 10-52-34,12.76,80.05,299,722,3094
2025-06-17 10-52-34,12.76,80.06,299,705,2669
2025-06-17 10-52-34,12.76,80.07,299,703,2588
2025-06-17 10-52-34,12.76,80.08,299,703,5368
2025-06-17 10-52-34,12.76,80.09,299,703,5732
2025-06-17 10-52-34,12.76,80.1,299,703,5810
2025-06-17 10-52-34,12.76,80.11,299,703,4709
2025-06-17 10-52-34,12.76,80.12,299,705,6609
2025-06-17 10-52-34,12.76,80.13,299,705,7653
2025-06-17 10-52-34,12.76,80.14,299,705,6712
2025-06-17 10-52-34,12.76,80.15,299,706,4190
2025-06-17 10-52-34,12.76,80.16,299,714,3061
2025-06-17 10-52-34,12.76,80.17,299,714,3497
2025-06-17 10-52-34,12.76,80.18,299,705,6146
2025-06-17 10-52-34,12.76,80.19,299,703,6150
2025-06-17 10-52-34,12.76,80.2,299,759,6312
2025-06-17 10-52-34,12.76,80.21,299,761,6197
2025-06-17 10-52-34,12.76,80.22,299,703,8767
2025-06-17 10-52-34,12.76,80.23,299,703,7699
2025-06-17 10-52-34,12.76,80.24,299,703,6415
2025-06-17 10-52-34,12.76,80.25,299,703,3162
2025-06-17 10-52-34,12.76,80.26,299,703,3142
2025-06-17 10-52-34,12.76,80.27,299,703,2820
2025-06-17 10-52-34,12.76,80.28,299,703,1606
2025-06-17 10-52-34,12.76,80.29,299,703,615
2025-06-17 10-52-34,12.76,80.3,299,703,211
2025-06-17 10-52-34,12.76,80.31,299,703,211
2025-06-17 10-52-34,12.76,80.32,299,703,211
2025-06-17 10-52-34,12.76,80.33,299,703,211
2025-06-17 10-52-34,12.76,80.34,299,703,211
2025-06-17 10-52-34,12.76,80.35,299,703,211
2025-06-17 10-52-34,12.76,80.36,299,703,211
2025-06-17 10-52-34,12.76,80.37,299,703,211
2025-06-17 10-52-34,12.76,80.38,299,703,211
2025-06-17 10-52-34,12.76,80.39,299,703,211
2025-06-17 10-52-34,12.77,79.95,299,934,7549
2025-06-17 10-52-34,12.77,79.96,299,804,9633
2025-06-17 10-52-34,12.77,79.97,438,1086,10656
2025-06-17 10-52-34,12.77,79.98,577,1404,13604
2025-06-17 10-52-34,12.77,79.99,577,1161,11221
2025-06-17 10-52-34,12.77,80.0,453,1188,10329
2025-06-17 10-52-34,12.77,80.01,454,1541,8648
2025-06-17 10-52-34,12.77,80.02,438,1538,7392
2025-06-17 10-52-34,12.77,80.03,438,1028,5177
2025-06-17 10-52-34,12.77,80.04,299,752,3222
2025-06-17 10-52-34,12.77,80.05,299,703,2033
2025-06-17 10-52-34,12.77,80.06,299,703,2417
2025-06-17 10-52-34,12.77,80.07,299,703,2692
2025-06-17 10-52-34,12.77,80.08,299,703,5713
2025-06-17 10-52-34,12.77,80.09,299,703,6399
2025-06-17 10-52-34,12.77,80.1,299,703,6059
2025-06-17 10-52-34,12.77,80.11,299,703,5110
2025-06-17 10-52-34,12.77,80.12,299,703,7054
2025-06-17 10-52-34,12.77,80.13,299,703,8356
2025-06-17 10-52-34,12.77,80.14,299,703,6314
2025-06-17 10-52-34,12.77,80.15,299,703,5144
2025-06-17 10-52-34,12.77,80.16,299,707,4339
2025-06-17 10-52-34,12.77,80.17,299,707,3953
2025-06-17 10-52-34,12.77,80.18,299,707,5081
2025-06-17 10-52-34,12.77,80.19,299,767,6684
2025-06-17 10-52-34,12.77,80.2,317,853,5850
2025-06-17 10-52-34,12.77,80.21,299,760,5919
2025-06-17 10-52-34,12.77,80.22,338,764,8948
2025-06-17 10-52-34,12.77,80.23,317,703,9469
2025-06-17 10-52-34,12.77,80.24,317,703,8702
2025-06-17 10-52-34,12.77,80.25,299,703,4746
2025-06-17 10-52-34,12.77,80.26,299,703,4070
2025-06-17 10-52-34,12.77,80.27,299,703,2832
2025-06-17 10-52-34,12.77,80.28,299,703,1519
2025-06-17 10-52-34,12.77,80.29,299,703,615
2025-06-17 10-52-34,12.77,80.3,299,703,211
2025-06-17 10-52-34,12.77,80.31,299,703,211
2025-06-17 10-52-34,12.77,80.32,299,703,211
2025-06-17 10-52-34,12.77,80.33,299,703,211
2025-06-17 10-52-34,12.77,80.34,299,703,211
2025-06-17 10-52-34,12.77,80.35,299,703,211
2025-06-17 10-52-34,12.77,80.36,299,703,211
2025-06-17 10-52-34,12.77,80.37,299,703,211
2025-06-17 10-52-34,12.77,80.38,299,703,211
2025-06-17 10-52-34,12.77,80.39,299,703,211
2025-06-17 10-52-34,12.78,79.95,299,738,6847
2025-06-17 10-52-34,12.78,79.96,299,740,10653
2025-06-17 10-52-34,12.78,79.97,438,798,10974
2025-06-17 10-52-34,12.78,79.98,438,789,12555
2025-06-17 10-52-34,12.78,79.99,603,960,11331
2025-06-17 10-52-34,12.78,80.0,465,1026,10685
2025-06-17 10-52-34,12.78,80.01,465,1062,9483
2025-06-17 10-52-34,12.78,80.02,577,996,6877
2025-06-17 10-52-34,12.78,80.03,438,839,3846
2025-06-17 10-52-34,12.78,80.04,299,789,3903
2025-06-17 10-52-34,12.78,80.05,299,703,3345
2025-06-17 10-52-34,12.78,80.06,299,703,2981
2025-06-17 10-52-34,12.78,80.07,299,703,3195
2025-06-17 10-52-34,12.78,80.08,299,703,4897
2025-06-17 10-52-34,12.78,80.09,299,703,5446
2025-06-17 10-52-34,12.78,80.1,299,703,4180
2025-06-17 10-52-34,12.78,80.11,299,703,4817
2025-06-17 10-52-34,12.78,80.12,299,703,7306
2025-06-17 10-52-34,12.78,80.13,299,715,9167
2025-06-17 10-52-34,12.78,80.14,299,723,7494
2025-06-17 10-52-34,12.78,80.15,299,742,5295
2025-06-17 10-52-34,12.78,80.16,299,756,4730
2025-06-17 10-52-34,12.78,80.17,299,755,4711
2025-06-17 10-52-34,12.78,80.18,307,741,5286
2025-06-17 10-52-34,12.78,80.19,308,832,7500
2025-06-17 10-52-34,12.78,80.2,332,931,7257
2025-06-17 10-52-34,12.78,80.21,305,1162,6847
2025-06-17 10-52-34,12.78,80.22,337,1208,8868
2025-06-17 10-52-34,12.78,80.23,318,770,9809
2025-06-17 10-52-34,12.78,80.24,318,773,8699
2025-06-17 10-52-34,12.78,80.25,300,714,5012
2025-06-17 10-52-34,12.78,80.26,299,703,4183
2025-06-17 10-52-34,12.78,80.27,299,703,3869
2025-06-17 10-52-34,12.78,80.28,299,703,2417
2025-06-17 10-52-34,12.78,80.29,299,703,615
2025-06-17 10-52-34,12.78,80.3,299,703,211
2025-06-17 10-52-34,12.78,80.31,299,703,211
2025-06-17 10-52-34,12.78,80.32,299,703,211
2025-06-17 10-52-34,12.78,80.33,299,703,211
2025-06-17 10-52-34,12.78,80.34,299,703,211
2025-06-17 10-52-34,12.78,80.35,299,703,211
2025-06-17 10-52-34,12.78,80.36,299,703,211
2025-06-17 10-52-34,12.78,80.37,299,703,211
2025-06-17 10-52-34,12.78,80.38,299,703,211
2025-06-17 10-52-34,12.78,80.39,299,703,211
2025-06-17 10-52-34,12.79,79.95,299,703,5605
2025-06-17 10-52-34,12.79,79.96,299,703,7651
2025-06-17 10-52-34,12.79,79.97,425,703,7589
2025-06-17 10-52-34,12.79,79.98,438,725,6235
2025-06-17 10-52-34,12.79,79.99,477,956,7314
2025-06-17 10-52-34,12.79,80.0,491,1171,7754
2025-06-17 10-52-34,12.79,80.01,489,1306,8506
2025-06-17 10-52-34,12.79,80.02,490,1210,6188
2025-06-17 10-52-34,12.79,80.03,365,996,4154
2025-06-17 10-52-34,12.79,80.04,351,964,3626
2025-06-17 10-52-34,12.79,80.05,311,920,3601
2025-06-17 10-52-34,12.79,80.06,312,1035,4017
2025-06-17 10-52-34,12.79,80.07,299,703,4186
2025-06-17 10-52-34,12.79,80.08,299,703,5345
2025-06-17 10-52-34,12.79,80.09,299,703,6108
2025-06-17 10-52-34,12.79,80.1,299,703,5888
2025-06-17 10-52-34,12.79,80.11,299,703,6225
2025-06-17 10-52-34,12.79,80.12,299,703,8930
2025-06-17 10-52-34,12.79,80.13,299,711,9053
2025-06-17 10-52-34,12.79,80.14,299,713,7419
2025-06-17 10-52-34,12.79,80.15,299,749,3901
2025-06-17 10-52-34,12.79,80.16,299,746,4705
2025-06-17 10-52-34,12.79,80.17,299,744,6458
2025-06-17 10-52-34,12.79,80.18,308,712,7391
2025-06-17 10-52-34,12.79,80.19,309,818,7429
2025-06-17 10-52-34,12.79,80.2,331,1278,7787
2025-06-17 10-52-34,12.79,80.21,305,1255,9121
2025-06-17 10-52-34,12.79,80.22,340,904,10813
2025-06-17 10-52-34,12.79,80.23,318,862,10055
2025-06-17 10-52-34,12.79,80.24,322,862,8978
2025-06-17 10-52-34,12.79,80.25,321,719,6231
2025-06-17 10-52-34,12.79,80.26,321,712,4351
2025-06-17 10-52-34,12.79,80.27,317,1125,3653
2025-06-17 10-52-34,12.79,80.28,299,703,1121
2025-06-17 10-52-34,12.79,80.29,299,703,615
2025-06-17 10-52-34,12.79,80.3,299,703,211
2025-06-17 10-52-34,12.79,80.31,299,703,211
2025-06-17 10-52-34,12.79,80.32,299,703,211
2025-06-17 10-52-34,12.79,80.33,299,703,211
2025-06-17 10-52-34,12.79,80.34,299,703,211
2025-06-17 10-52-34,12.79,80.35,299,703,211
2025-06-17 10-52-34,12.79,80.36,299,703,211
2025-06-17 10-52-34,12.79,80.37,299,703,211
2025-06-17 10-52-34,12.79,80.38,299,703,211
2025-06-17 10-52-34,12.79,80.39,299,703,211
2025-06-17 10-52-34,12.8,79.95,299,703,7123
2025-06-17 10-52-34,12.8,79.96,299,703,7277
2025-06-17 10-52-34,12.8,79.97,299,703,6738
2025-06-17 10-52-34,12.8,79.98,299,710,5047
2025-06-17 10-52-34,12.8,79.99,342,891,6343
2025-06-17 10-52-34,12.8,80.0,352,1306,8300
2025-06-17 10-52-34,12.8,80.01,342,1303,8033
2025-06-17 10-52-34,12.8,80.02,331,1288,6164
2025-06-17 10-52-34,12.8,80.03,342,897,5229
2025-06-17 10-52-34,12.8,80.04,315,890,4104
2025-06-17 10-52-34,12.8,80.05,299,887,5688
2025-06-17 10-52-34,12.8,80.06,341,894,5851
2025-06-17 10-52-34,12.8,80.07,341,766,5578
2025-06-17 10-52-34,12.8,80.08,299,703,4995
2025-06-17 10-52-34,12.8,80.09,299,703,5827
2025-06-17 10-52-34,12.8,80.1,299,703,7356
2025-06-17 10-52-34,12.8,80.11,327,766,8191
2025-06-17 10-52-34,12.8,80.12,299,703,10936
2025-06-17 10-52-34,12.8,80.13,299,704,8423
2025-06-17 10-52-34,12.8,80.14,299,704,7729
2025-06-17 10-52-34,12.8,80.15,299,704,6724
2025-06-17 10-52-34,12.8,80.16,299,703,7786
2025-06-17 10-52-34,12.8,80.17,299,718,8004
2025-06-17 10-52-34,12.8,80.18,308,721,7793
2025-06-17 10-52-34,12.8,80.19,310,770,6626
2025-06-17 10-52-34,12.8,80.2,426,1304,6897
2025-06-17 10-52-34,12.8,80.21,362,1342,10863
2025-06-17 10-52-34,12.8,80.22,360,1282,11285
2025-06-17 10-52-34,12.8,80.23,399,856,10635
2025-06-17 10-52-34,12.8,80.24,413,1197,8998
2025-06-17 10-52-34,12.8,80.25,349,785,5889
2025-06-17 10-52-34,12.8,80.26,322,1157,3878
2025-06-17 10-52-34,12.8,80.27,687,736,2523
2025-06-17 10-52-34,12.8,80.28,299,703,719
2025-06-17 10-52-34,12.8,80.29,299,703,615
2025-06-17 10-52-34,12.8,80.3,299,703,211
2025-06-17 10-52-34,12.8,80.31,299,703,211
2025-06-17 10-52-34,12.8,80.32,299,703,211
2025-06-17 10-52-34,12.8,80.33,299,703,211
2025-06-17 10-52-34,12.8,80.34,299,703,211
2025-06-17 10-52-34,12.8,80.35,299,703,211
2025-06-17 10-52-34,12.8,80.36,299,703,211
2025-06-17 10-52-34,12.8,80.37,299,703,211
2025-06-17 10-52-34,12.8,80.38,299,703,211
2025-06-17 10-52-34,12.8,80.39,299,703,211
2025-06-17 10-52-34,12.81,79.95,299,703,6976
2025-06-17 10-52-34,12.81,79.96,299,703,6431
2025-06-17 10-52-34,12.81,79.97,299,707,4760
2025-06-17 10-52-34,12.81,79.98,299,729,4795
2025-06-17 10-52-34,12.81,79.99,300,786,5216
2025-06-17 10-52-34,12.81,80.0,357,1187,7370
2025-06-17 10-52-34,12.81,80.01,356,1294,6197
2025-06-17 10-52-34,12.81,80.02,299,1317,5476
2025-06-17 10-52-34,12.81,80.03,299,1318,5643
2025-06-17 10-52-34,12.81,80.04,299,1384,4679
2025-06-17 10-52-34,12.81,80.05,299,1228,5965
2025-06-17 10-52-34,12.81,80.06,299,1228,5956
2025-06-17 10-52-34,12.81,80.07,299,788,5662
2025-06-17 10-52-34,12.81,80.08,299,703,4028
2025-06-17 10-52-34,12.81,80.09,299,705,4661
2025-06-17 10-52-34,12.81,80.1,299,705,6634
2025-06-17 10-52-34,12.81,80.11,299,703,8101
2025-06-17 10-52-34,12.81,80.12,299,703,5626
2025-06-17 10-52-34,12.81,80.13,299,703,6576
2025-06-17 10-52-34,12.81,80.14,299,708,7381
2025-06-17 10-52-34,12.81,80.15,299,717,10031
2025-06-17 10-52-34,12.81,80.16,299,732,10458
2025-06-17 10-52-34,12.81,80.17,299,736,9239
2025-06-17 10-52-34,12.81,80.18,299,734,8453
2025-06-17 10-52-34,12.81,80.19,301,718,7800
2025-06-17 10-52-34,12.81,80.2,301,776,8582
2025-06-17 10-52-34,12.81,80.21,302,1110,11319
2025-06-17 10-52-34,12.81,80.22,308,934,11534
2025-06-17 10-52-34,12.81,80.23,310,1072,9740
2025-06-17 10-52-34,12.81,80.24,301,1284,8503
2025-06-17 10-52-34,12.81,80.25,302,933,6434
2025-06-17 10-52-34,12.81,80.26,303,903,5352
2025-06-17 10-52-34,12.81,80.27,299,1274,2814
2025-06-17 10-52-34,12.81,80.28,299,703,694
2025-06-17 10-52-34,12.81,80.29,299,703,615
2025-06-17 10-52-34,12.81,80.3,299,703,211
2025-06-17 10-52-34,12.81,80.31,299,703,211
2025-06-17 10-52-34,12.81,80.32,299,703,211
2025-06-17 10-52-34,12.81,80.33,299,703,211
2025-06-17 10-52-34,12.81,80.34,299,703,211
2025-06-17 10-52-34,12.81,80.35,299,703,211
2025-06-17 10-52-34,12.81,80.36,299,703,211
2025-06-17 10-52-34,12.81,80.37,299,703,211
2025-06-17 10-52-34,12.81,80.38,299,703,211
2025-06-17 10-52-34,12.81,80.39,299,703,211
2025-06-17 10-52-34,12.82,79.95,299,703,6909
2025-06-17 10-52-34,12.82,79.96,299,703,5610
2025-06-17 10-52-34,12.82,79.97,299,706,4876
2025-06-17 10-52-34,12.82,79.98,299,766,4768
2025-06-17 10-52-34,12.82,79.99,299,805,4791
2025-06-17 10-52-34,12.82,80.0,310,1250,4037
2025-06-17 10-52-34,12.82,80.01,310,2206,5275
2025-06-17 10-52-34,12.82,80.02,311,3266,6154
2025-06-17 10-52-34,12.82,80.03,310,2304,5980
2025-06-17 10-52-34,12.82,80.04,299,1981,6349
2025-06-17 10-52-34,12.82,80.05,299,1839,7860
2025-06-17 10-52-34,12.82,80.06,299,1779,7616
2025-06-17 10-52-34,12.82,80.07,299,1252,6320
2025-06-17 10-52-34,12.82,80.08,299,762,4935
2025-06-17 10-52-34,12.82,80.09,299,773,4963
2025-06-17 10-52-34,12.82,80.1,299,820,7222
2025-06-17 10-52-34,12.82,80.11,299,769,6096
2025-06-17 10-52-34,12.82,80.12,299,704,4996
2025-06-17 10-52-34,12.82,80.13,299,773,8148
2025-06-17 10-52-34,12.82,80.14,299,817,11098
2025-06-17 10-52-34,12.82,80.15,299,818,13672
2025-06-17 10-52-34,12.82,80.16,299,789,13893
2025-06-17 10-52-34,12.82,80.17,299,742,10199
2025-06-17 10-52-34,12.82,80.18,299,747,8819
2025-06-17 10-52-34,12.82,80.19,299,707,7518
2025-06-17 10-52-34,12.82,80.2,301,828,8308
2025-06-17 10-52-34,12.82,80.21,302,870,11338
2025-06-17 10-52-34,12.82,80.22,300,847,9275
2025-06-17 10-52-34,12.82,80.23,302,769,8014
2025-06-17 10-52-34,12.82,80.24,300,769,7011
2025-06-17 10-52-34,12.82,80.25,302,831,6073
2025-06-17 10-52-34,12.82,80.26,304,811,6111
2025-06-17 10-52-34,12.82,80.27,299,792,2943
2025-06-17 10-52-34,12.82,80.28,299,703,692
2025-06-17 10-52-34,12.82,80.29,299,703,615
2025-06-17 10-52-34,12.82,80.3,299,703,211
2025-06-17 10-52-34,12.82,80.31,299,703,211
2025-06-17 10-52-34,12.82,80.32,299,703,211
2025-06-17 10-52-34,12.82,80.33,299,703,211
2025-06-17 10-52-34,12.82,80.34,299,703,211
2025-06-17 10-52-34,12.82,80.35,299,703,211
2025-06-17 10-52-34,12.82,80.36,299,703,211
2025-06-17 10-52-34,12.82,80.37,299,703,211
2025-06-17 10-52-34,12.82,80.38,299,703,211
2025-06-17 10-52-34,12.82,80.39,299,703,211
2025-06-17 10-52-34,12.83,79.95,299,703,6253
2025-06-17 10-52-34,12.83,79.96,299,703,5006
2025-06-17 10-52-34,12.83,79.97,299,704,5010
2025-06-17 10-52-34,12.83,79.98,299,725,4396
2025-06-17 10-52-34,12.83,79.99,299,729,3764
2025-06-17 10-52-34,12.83,80.0,299,881,2647
2025-06-17 10-52-34,12.83,80.01,299,1741,3128
2025-06-17 10-52-34,12.83,80.02,299,3095,5059
2025-06-17 10-52-34,12.83,80.03,299,2060,6283
2025-06-17 10-52-34,12.83,80.04,299,2052,7509
2025-06-17 10-52-34,12.83,80.05,306,2026,8459
2025-06-17 10-52-34,12.83,80.06,299,1979,8148
2025-06-17 10-52-34,12.83,80.07,299,1448,7044
2025-06-17 10-52-34,12.83,80.08,299,747,6106
2025-06-17 10-52-34,12.83,80.09,303,788,6214
2025-06-17 10-52-34,12.83,80.1,299,744,7633
2025-06-17 10-52-34,12.83,80.11,299,706,7209
2025-06-17 10-52-34,12.83,80.12,299,703,7063
2025-06-17 10-52-34,12.83,80.13,299,703,8640
2025-06-17 10-52-34,12.83,80.14,299,732,11978
2025-06-17 10-52-34,12.83,80.15,299,736,12381
2025-06-17 10-52-34,12.83,80.16,299,733,10841
2025-06-17 10-52-34,12.83,80.17,299,796,8557
2025-06-17 10-52-34,12.83,80.18,299,792,7883
2025-06-17 10-52-34,12.83,80.19,299,797,7452
2025-06-17 10-52-34,12.83,80.2,299,821,8284
2025-06-17 10-52-34,12.83,80.21,299,819,8223
2025-06-17 10-52-34,12.83,80.22,299,819,7372
2025-06-17 10-52-34,12.83,80.23,299,749,6211
2025-06-17 10-52-34,12.83,80.24,299,745,6496
2025-06-17 10-52-34,12.83,80.25,299,744,5075
2025-06-17 10-52-34,12.83,80.26,299,745,5548
2025-06-17 10-52-34,12.83,80.27,299,703,2174
2025-06-17 10-52-34,12.83,80.28,299,703,657
2025-06-17 10-52-34,12.83,80.29,299,703,615
2025-06-17 10-52-34,12.83,80.3,299,703,211
2025-06-17 10-52-34,12.83,80.31,299,703,211
2025-06-17 10-52-34,12.83,80.32,299,703,211
2025-06-17 10-52-34,12.83,80.33,299,703,211
2025-06-17 10-52-34,12.83,80.34,299,703,211
2025-06-17 10-52-34,12.83,80.35,299,703,211
2025-06-17 10-52-34,12.83,80.36,299,703,211
2025-06-17 10-52-34,12.83,80.37,299,703,211
2025-06-17 10-52-34,12.83,80.38,299,703,211
2025-06-17 10-52-34,12.83,80.39,299,703,211
2025-06-17 10-52-34,12.84,79.95,299,703,6707
2025-06-17 10-52-34,12.84,79.96,299,703,5636
2025-06-17 10-52-34,12.84,79.97,299,703,5963
2025-06-17 10-52-34,12.84,79.98,299,705,5523
2025-06-17 10-52-34,12.84,79.99,299,711,2426
2025-06-17 10-52-34,12.84,80.0,299,818,1826
2025-06-17 10-52-34,12.84,80.01,682,1544,2130
2025-06-17 10-52-34,12.84,80.02,299,3045,4831
2025-06-17 10-52-34,12.84,80.03,309,1907,5410
2025-06-17 10-52-34,12.84,80.04,311,2062,6342
2025-06-17 10-52-34,12.84,80.05,305,2055,7844
2025-06-17 10-52-34,12.84,80.06,299,1926,9703
2025-06-17 10-52-34,12.84,80.07,299,1423,8571
2025-06-17 10-52-34,12.84,80.08,299,910,7747
2025-06-17 10-52-34,12.84,80.09,303,924,6579
2025-06-17 10-52-34,12.84,80.1,299,745,6956
2025-06-17 10-52-34,12.84,80.11,299,786,7641
2025-06-17 10-52-34,12.84,80.12,299,785,8528
